image-ID,cycle,z-step,frame,accum,photon-count,photon-count11,photon-count12,photon-count21,photon-count22,psfx,psfy,psfz,psf-photon-count,x,y,z,amp,background11,background12,background21,background22,chisq,particle-ID,vis-probe
12199,121,1,99,2,1168.1,1,1,0,0,1,1,1,1,6858.07,35776.7,10810.3,1,1,1,1,0,0.146295,-1,0
12199,121,1,99,2,964.562,1,1,0,0,1,1,1,1,8115.99,38413.9,11820.5,1,1,1,1,0,0.160992,-1,0
12199,121,1,99,2,919.06,1,1,0,0,1,1,1,1,5408.75,36314.1,11172.1,1,1,1,1,0,0.164929,-1,0
12199,121,1,99,2,1259.54,1,1,0,0,1,1,1,1,6110,38912.2,11911.5,1,1,1,1,0,0.140885,-1,0
12201,122,1,1,2,585.655,1,1,0,0,1,1,1,1,9554.77,40550.9,11798.7,1,1,1,1,0,0.206609,-1,0
12202,122,1,2,2,611.776,1,1,0,0,1,1,1,1,9581.89,40557.6,11830.5,1,1,1,1,0,0.20215,-1,0
12202,122,1,2,2,980.659,1,1,0,0,1,1,1,1,6657.75,36796.5,11029.4,1,1,1,1,0,0.159665,-1,0
12203,122,1,3,2,621.261,1,1,0,0,1,1,1,1,9552.1,40561.1,11774.1,1,1,1,1,0,0.200601,-1,0
12205,122,1,5,2,1373.43,1,1,0,0,1,1,1,1,7385.79,38327.5,11711,1,1,1,1,0,0.134917,-1,0
12206,122,1,6,2,1198.08,1,1,0,0,1,1,1,1,7676.76,39797.4,11973.1,1,1,1,1,0,0.144453,-1,0
12207,122,1,7,2,923.402,1,1,0,0,1,1,1,1,7626.02,39789.8,11933.5,1,1,1,1,0,0.164541,-1,0
12208,122,1,8,2,1555.73,1,1,0,0,1,1,1,1,7930.48,34536.6,10393.3,1,1,1,1,0,0.126766,-1,0
12208,122,1,8,2,1075.66,1,1,0,0,1,1,1,1,7197.41,38120.8,11677,1,1,1,1,0,0.152452,-1,0
12208,122,1,8,2,942.48,1,1,0,0,1,1,1,1,7637.72,39774.6,11911.8,1,1,1,1,0,0.162867,-1,0
12215,122,1,15,2,581.464,1,1,0,0,1,1,1,1,7504.15,40838.8,12200.8,1,1,1,1,0,0.207352,-1,0
12220,122,1,20,3,1639.77,1,1,0,0,1,1,1,1,7353.4,37974.3,11616,1,1,1,1,0,0.123475,-1,0
12221,122,1,21,3,1403.04,1,1,0,0,1,1,1,1,7343.66,37971.4,11598.5,1,1,1,1,0,0.133486,-1,0
12225,122,1,25,2,614.832,1,1,0,0,1,1,1,1,9003.66,37598.9,11499.4,1,1,1,1,0,0.201647,-1,0
12225,122,1,25,2,1011.76,1,1,0,0,1,1,1,1,5763.88,36626.9,10671.7,1,1,1,1,0,0.157192,-1,0
12226,122,1,26,2,1206.35,1,1,0,0,1,1,1,1,8815.54,35169.6,10547.2,1,1,1,1,0,0.143957,-1,0
12227,122,1,27,2,1015.43,1,1,0,0,1,1,1,1,5770.12,36628.4,10655,1,1,1,1,0,0.156908,-1,0
12228,122,1,28,2,1232.57,1,1,0,0,1,1,1,1,5356.42,35101,10617.4,1,1,1,1,0,0.142418,-1,0
12232,122,1,32,2,1311.82,1,1,0,0,1,1,1,1,5350.6,35099,10667.9,1,1,1,1,0,0.138049,-1,0
12238,122,1,38,2,1486.57,1,1,0,0,1,1,1,1,5008.92,35075.6,10603.1,1,1,1,1,0,0.129681,-1,0
12239,122,1,39,2,1380.29,1,1,0,0,1,1,1,1,7239.36,34851.9,10493,1,1,1,1,0,0.134581,-1,0
12240,122,1,40,2,1067.47,1,1,0,0,1,1,1,1,6694.84,40519.9,11891.3,1,1,1,1,0,0.153035,-1,0
12246,122,1,46,2,1092.67,1,1,0,0,1,1,1,1,5211.86,38520.8,11705.9,1,1,1,1,0,0.151261,-1,0
12247,122,1,47,2,1067.98,1,1,0,0,1,1,1,1,5208.14,38510.4,11757.5,1,1,1,1,0,0.152999,-1,0
12249,122,1,49,2,1036.69,1,1,0,0,1,1,1,1,5208.59,38527.2,11759.7,1,1,1,1,0,0.155291,-1,0
12250,122,1,50,2,1189.41,1,1,0,0,1,1,1,1,9069.99,38437.9,11618.6,1,1,1,1,0,0.144979,-1,0
12250,122,1,50,2,689.76,1,1,0,0,1,1,1,1,6099.61,37467.3,11474.5,1,1,1,1,0,0.19038,-1,0
12250,122,1,50,2,1075.94,1,1,0,0,1,1,1,1,5220.83,38520.7,11773,1,1,1,1,0,0.152432,-1,0
12251,122,1,51,2,805.554,1,1,0,0,1,1,1,1,6101.31,37483.1,11547.9,1,1,1,1,0,0.176166,-1,0
12252,122,1,52,2,598.384,1,1,0,0,1,1,1,1,6103.44,37461.7,11509.9,1,1,1,1,0,0.2044,-1,0
12253,122,1,53,2,751.052,1,1,0,0,1,1,1,1,6106.38,37461.7,11504.9,1,1,1,1,0,0.182446,-1,0
12254,122,1,54,2,798.814,1,1,0,0,1,1,1,1,6100.97,37462.8,11475.1,1,1,1,1,0,0.176908,-1,0
12255,122,1,55,2,1139.72,1,1,0,0,1,1,1,1,5857.82,36357.4,10687.5,1,1,1,1,0,0.148105,-1,0
12255,122,1,55,2,721.408,1,1,0,0,1,1,1,1,6123.63,37491.2,11469.7,1,1,1,1,0,0.186157,-1,0
12257,122,1,57,2,832.152,1,1,0,0,1,1,1,1,8621.88,37168.7,11278.2,1,1,1,1,0,0.173328,-1,0
12257,122,1,57,2,731.988,1,1,0,0,1,1,1,1,6099.68,37468.8,11556.2,1,1,1,1,0,0.184807,-1,0
12259,122,1,59,2,1226.04,1,1,0,0,1,1,1,1,8690.38,35891.5,10860.3,1,1,1,1,0,0.142796,-1,0
12259,122,1,59,2,760.802,1,1,0,0,1,1,1,1,8634.57,37152.7,11263.9,1,1,1,1,0,0.181273,-1,0
12260,122,1,60,2,1694.84,1,1,0,0,1,1,1,1,6019.14,35397.2,10168.4,1,1,1,1,0,0.121452,-1,0
12260,122,1,60,2,1023.21,1,1,0,0,1,1,1,1,8610.65,37160.4,11385.5,1,1,1,1,0,0.15631,-1,0
12260,122,1,60,2,1150.5,1,1,0,0,1,1,1,1,6878.68,35781.6,10906.6,1,1,1,1,0,0.14741,-1,0
12261,122,1,61,2,1049.11,1,1,0,0,1,1,1,1,8892.75,34846.3,10459.8,1,1,1,1,0,0.154369,-1,0
12261,122,1,61,2,1081.64,1,1,0,0,1,1,1,1,6859.84,35792.4,10822.9,1,1,1,1,0,0.15203,-1,0
12262,122,1,62,2,957.267,1,1,0,0,1,1,1,1,6879.42,35784.1,10784.9,1,1,1,1,0,0.161605,-1,0
12262,122,1,62,2,643.684,1,1,0,0,1,1,1,1,6234.32,37790.3,11633.4,1,1,1,1,0,0.197076,-1,0
12263,122,1,63,2,1201.97,1,1,0,0,1,1,1,1,6872.18,35776.9,10771.7,1,1,1,1,0,0.144219,-1,0
12266,122,1,66,2,809.64,1,1,0,0,1,1,1,1,7003.59,40975.4,12083.1,1,1,1,1,0,0.175721,-1,0
12269,122,1,69,2,694.116,1,1,0,0,1,1,1,1,4842.3,40998.6,11960.7,1,1,1,1,0,0.189782,-1,0
12270,122,1,70,3,1018.87,1,1,0,0,1,1,1,1,5600.12,38783.3,11803.4,1,1,1,1,0,0.156643,-1,0
12270,122,1,70,2,817.703,1,1,0,0,1,1,1,1,4843.72,40979.9,11934.6,1,1,1,1,0,0.174853,-1,0
12272,122,1,72,2,679.311,1,1,0,0,1,1,1,1,9866.19,39566.4,11667.6,1,1,1,1,0,0.191838,-1,0
12276,122,1,76,2,800.307,1,1,0,0,1,1,1,1,8384.2,36132.6,10907.4,1,1,1,1,0,0.176743,-1,0
12277,122,1,77,2,1466.64,1,1,0,0,1,1,1,1,7955.54,37151.4,10740.6,1,1,1,1,0,0.130559,-1,0
12281,122,1,81,2,905.432,1,1,0,0,1,1,1,1,9928.21,38736.7,11670.5,1,1,1,1,0,0.166166,-1,0
12283,122,1,83,2,1178.79,1,1,0,0,1,1,1,1,8067.6,35261.5,10520.1,1,1,1,1,0,0.14563,-1,0
12283,122,1,83,2,806.677,1,1,0,0,1,1,1,1,4591.84,35785.3,10981,1,1,1,1,0,0.176044,-1,0
12285,122,1,85,2,1173.52,1,1,0,0,1,1,1,1,8903.19,35763.9,10856.1,1,1,1,1,0,0.145957,-1,0
12287,122,1,87,2,1154.4,1,1,0,0,1,1,1,1,4594.84,35788.8,10920.3,1,1,1,1,0,0.147161,-1,0
12292,122,1,92,2,575.581,1,1,0,0,1,1,1,1,5484.72,36309.9,11166.9,1,1,1,1,0,0.208409,-1,0
12293,122,1,93,2,691.893,1,1,0,0,1,1,1,1,5474.37,36310.6,11082.5,1,1,1,1,0,0.190086,-1,0
12297,122,1,97,2,548.702,1,1,0,0,1,1,1,1,5921.11,37111.2,11419.7,1,1,1,1,0,0.213453,-1,0
12298,122,1,98,2,492.382,1,1,0,0,1,1,1,1,5937.63,37110.1,11410.9,1,1,1,1,0,0.22533,-1,0
12299,122,1,99,2,536.825,1,1,0,0,1,1,1,1,5909.63,37105.9,11498.6,1,1,1,1,0,0.215801,-1,0
12300,123,1,0,2,1099.77,1,1,0,0,1,1,1,1,3423.56,38369.8,11434.9,1,1,1,1,0,0.150771,-1,0
12308,123,1,8,2,1130.51,1,1,0,0,1,1,1,1,8794.74,36101,10913,1,1,1,1,0,0.148707,-1,0
12309,123,1,9,3,1904.07,1,1,0,0,1,1,1,1,7929.05,34328.9,10251.9,1,1,1,1,0,0.114585,-1,0
12310,123,1,10,2,1192.62,1,1,0,0,1,1,1,1,7941.27,34350.3,10357.8,1,1,1,1,0,0.144783,-1,0
12311,123,1,11,2,1102.11,1,1,0,0,1,1,1,1,7952.95,34341.1,10305.4,1,1,1,1,0,0.150611,-1,0
12311,123,1,11,2,877.463,1,1,0,0,1,1,1,1,7755.67,40212.3,12046.6,1,1,1,1,0,0.168793,-1,0
12312,123,1,12,2,1259.1,1,1,0,0,1,1,1,1,7936.16,34343.2,10299.8,1,1,1,1,0,0.14091,-1,0
12313,123,1,13,2,1033.87,1,1,0,0,1,1,1,1,7931.43,34357.9,10294.1,1,1,1,1,0,0.155503,-1,0
12314,123,1,14,2,689.399,1,1,0,0,1,1,1,1,9761,39776,11609.9,1,1,1,1,0,0.19043,-1,0
12314,123,1,14,2,816.883,1,1,0,0,1,1,1,1,7207.1,41471,12144.2,1,1,1,1,0,0.17494,-1,0
12314,123,1,14,2,683.099,1,1,0,0,1,1,1,1,5717.06,40351.2,11959.5,1,1,1,1,0,0.191306,-1,0
12315,123,1,15,2,682.856,1,1,0,0,1,1,1,1,9747.83,39773.8,11625.3,1,1,1,1,0,0.19134,-1,0
12316,123,1,16,2,729.626,1,1,0,0,1,1,1,1,5721.22,40357.5,11944.8,1,1,1,1,0,0.185106,-1,0
12320,123,1,20,2,692.083,1,1,0,0,1,1,1,1,8285.42,37118.1,11292,1,1,1,1,0,0.19006,-1,0
12321,123,1,21,2,767.043,1,1,0,0,1,1,1,1,8302.21,37103.4,11246.6,1,1,1,1,0,0.180535,-1,0
12326,123,1,26,2,698.069,1,1,0,0,1,1,1,1,5093.87,40668.3,11674.9,1,1,1,1,0,0.189243,-1,0
12328,123,1,28,2,727.766,1,1,0,0,1,1,1,1,5114.7,40651.1,11690.5,1,1,1,1,0,0.185342,-1,0
12329,123,1,29,2,1122.38,1,1,0,0,1,1,1,1,10180.9,38566.9,11558.7,1,1,1,1,0,0.149245,-1,0
12329,123,1,29,2,830.469,1,1,0,0,1,1,1,1,5081.2,40649.1,11688.6,1,1,1,1,0,0.173504,-1,0
12331,123,1,31,2,635.261,1,1,0,0,1,1,1,1,6375.5,39631.8,11956.7,1,1,1,1,0,0.198378,-1,0
12332,123,1,32,2,626.475,1,1,0,0,1,1,1,1,6366.88,39630.5,11947.6,1,1,1,1,0,0.199764,-1,0
12340,123,1,40,2,1520,1,1,0,0,1,1,1,1,6420.27,36079.5,11125.9,1,1,1,1,0,0.128247,-1,0
12341,123,1,41,2,1153.62,1,1,0,0,1,1,1,1,5586.65,36417,10581.4,1,1,1,1,0,0.14721,-1,0
12342,123,1,42,2,1185.78,1,1,0,0,1,1,1,1,5580.71,36427.1,10627,1,1,1,1,0,0.1452,-1,0
12342,123,1,42,2,1237.56,1,1,0,0,1,1,1,1,4341.61,36295.9,10948.8,1,1,1,1,0,0.14213,-1,0
12346,123,1,46,2,1046.42,1,1,0,0,1,1,1,1,4003.57,40139,11340.7,1,1,1,1,0,0.154567,-1,0
12347,123,1,47,2,971.971,1,1,0,0,1,1,1,1,4009.78,40130.4,11426.7,1,1,1,1,0,0.160377,-1,0
12354,123,1,54,2,680.362,1,1,0,0,1,1,1,1,8805.78,39703,11752.3,1,1,1,1,0,0.19169,-1,0
12355,123,1,55,2,1056.99,1,1,0,0,1,1,1,1,4570.78,35860.1,10625.5,1,1,1,1,0,0.153792,-1,0
12360,123,1,60,2,893.781,1,1,0,0,1,1,1,1,7009.14,36052.5,10484.4,1,1,1,1,0,0.167245,-1,0
12365,123,1,65,2,1036.09,1,1,0,0,1,1,1,1,5768.29,35289.8,10744.8,1,1,1,1,0,0.155335,-1,0
12366,123,1,66,2,1369.87,1,1,0,0,1,1,1,1,5776.52,35290.3,10683.5,1,1,1,1,0,0.135092,-1,0
12367,123,1,67,2,677.172,1,1,0,0,1,1,1,1,7353.87,41486.5,12107.7,1,1,1,1,0,0.192141,-1,0
12367,123,1,67,2,1042.34,1,1,0,0,1,1,1,1,5218.67,39194.4,11744.9,1,1,1,1,0,0.154869,-1,0
12368,123,1,68,2,910.991,1,1,0,0,1,1,1,1,8442.22,40285.8,11936.7,1,1,1,1,0,0.165658,-1,0
12371,123,1,71,2,736.475,1,1,0,0,1,1,1,1,10659.3,39465.2,11485.8,1,1,1,1,0,0.184243,-1,0
12373,123,1,73,2,800.731,1,1,0,0,1,1,1,1,7395.65,37950.6,11440.8,1,1,1,1,0,0.176696,-1,0
12377,123,1,77,2,762.253,1,1,0,0,1,1,1,1,5440.19,38821,11915.9,1,1,1,1,0,0.181101,-1,0
12378,123,1,78,2,925.22,1,1,0,0,1,1,1,1,5454.26,38811.1,11903,1,1,1,1,0,0.164379,-1,0
12379,123,1,79,2,819.31,1,1,0,0,1,1,1,1,5442.86,38801,11834.9,1,1,1,1,0,0.174681,-1,0
12380,123,1,80,2,901.28,1,1,0,0,1,1,1,1,5437.98,38813.4,11832.2,1,1,1,1,0,0.166548,-1,0
12381,123,1,81,2,1234.32,1,1,0,0,1,1,1,1,8952.91,35167.8,10500.4,1,1,1,1,0,0.142317,-1,0
12381,123,1,81,2,630.809,1,1,0,0,1,1,1,1,8380.28,38923.2,11594.9,1,1,1,1,0,0.199077,-1,0
12381,123,1,81,3,1016.26,1,1,0,0,1,1,1,1,5441.62,38803.3,11798.9,1,1,1,1,0,0.156844,-1,0
12384,123,1,84,2,657.566,1,1,0,0,1,1,1,1,6929,42270.4,11936.8,1,1,1,1,0,0.194985,-1,0
12390,123,1,90,2,1219.14,1,1,0,0,1,1,1,1,4439.41,40073.5,11782.2,1,1,1,1,0,0.1432,-1,0
12392,123,1,92,2,1000.76,1,1,0,0,1,1,1,1,4459.45,40059.2,11733,1,1,1,1,0,0.158054,-1,0
12395,123,1,95,2,790.225,1,1,0,0,1,1,1,1,9147.51,37558.3,11228.9,1,1,1,1,0,0.177867,-1,0
12396,123,1,96,2,1046.51,1,1,0,0,1,1,1,1,4337.98,35298.7,10544.6,1,1,1,1,0,0.15456,-1,0
12398,123,1,98,2,732.15,1,1,0,0,1,1,1,1,9298.42,38732.5,11594.3,1,1,1,1,0,0.184786,-1,0
12399,123,1,99,2,858.985,1,1,0,0,1,1,1,1,9303.73,38730.7,11610.6,1,1,1,1,0,0.170599,-1,0
12400,124,1,0,2,1315.6,1,1,0,0,1,1,1,1,6858.7,35151.2,10478.2,1,1,1,1,0,0.13785,-1,0
12400,124,1,0,2,775.652,1,1,0,0,1,1,1,1,9313.27,38749.6,11647.9,1,1,1,1,0,0.17953,-1,0
12401,124,1,1,2,1249,1,1,0,0,1,1,1,1,6823.89,35145.4,10489.4,1,1,1,1,0,0.141478,-1,0
12401,124,1,1,2,600.737,1,1,0,0,1,1,1,1,9190.34,40648.9,11605.3,1,1,1,1,0,0.203999,-1,0
12401,124,1,1,2,660.9,1,1,0,0,1,1,1,1,3843.65,37356.4,11084.7,1,1,1,1,0,0.194492,-1,0
12402,124,1,2,2,1164.04,1,1,0,0,1,1,1,1,6837.42,35137.2,10435,1,1,1,1,0,0.14655,-1,0
12402,124,1,2,2,678.136,1,1,0,0,1,1,1,1,9192.99,40629.4,11606.6,1,1,1,1,0,0.192005,-1,0
12402,124,1,2,2,908.074,1,1,0,0,1,1,1,1,7802.4,40188.2,12004.9,1,1,1,1,0,0.165924,-1,0
12403,124,1,3,2,846.831,1,1,0,0,1,1,1,1,7800.56,40172.9,12002.7,1,1,1,1,0,0.171819,-1,0
12404,124,1,4,2,923.01,1,1,0,0,1,1,1,1,9437.84,39713.6,11826.7,1,1,1,1,0,0.164576,-1,0
12405,124,1,5,2,992.576,1,1,0,0,1,1,1,1,9427.22,39712.3,11753.3,1,1,1,1,0,0.158704,-1,0
12406,124,1,6,2,1059.1,1,1,0,0,1,1,1,1,8012.92,38378.7,11658.2,1,1,1,1,0,0.153639,-1,0
12407,124,1,7,2,1041.34,1,1,0,0,1,1,1,1,9210.63,38004.5,11324.9,1,1,1,1,0,0.154944,-1,0
12407,124,1,7,2,792.528,1,1,0,0,1,1,1,1,8008.14,38379.7,11659.2,1,1,1,1,0,0.177608,-1,0
12408,124,1,8,2,905.627,1,1,0,0,1,1,1,1,8026.36,38372.2,11743.7,1,1,1,1,0,0.166148,-1,0
12411,124,1,11,2,829.233,1,1,0,0,1,1,1,1,6264.16,40071.1,11904,1,1,1,1,0,0.173633,-1,0
12417,124,1,17,2,1108.16,1,1,0,0,1,1,1,1,3986.46,39909.8,11774.4,1,1,1,1,0,0.1502,-1,0
12418,124,1,18,2,1153.63,1,1,0,0,1,1,1,1,3955.06,39913.8,11648.8,1,1,1,1,0,0.14721,-1,0
12420,124,1,20,2,1448.98,1,1,0,0,1,1,1,1,5607.95,35456,10916.3,1,1,1,1,0,0.131353,-1,0
12420,124,1,20,2,867.647,1,1,0,0,1,1,1,1,5381.27,38317.6,11809,1,1,1,1,0,0.169746,-1,0
12421,124,1,21,3,1560.82,1,1,0,0,1,1,1,1,8020.68,37931.8,11526,1,1,1,1,0,0.126559,-1,0
12422,124,1,22,2,1181.92,1,1,0,0,1,1,1,1,8382.79,38925.4,11563.3,1,1,1,1,0,0.145438,-1,0
12423,124,1,23,2,1134.29,1,1,0,0,1,1,1,1,8017.08,37924.5,11476.4,1,1,1,1,0,0.14846,-1,0
12423,124,1,23,2,1387.51,1,1,0,0,1,1,1,1,6507.39,35930.9,11043.3,1,1,1,1,0,0.134231,-1,0
12424,124,1,24,2,1440.81,1,1,0,0,1,1,1,1,6327.26,38280.5,11726.4,1,1,1,1,0,0.131724,-1,0
12425,124,1,25,2,1334.6,1,1,0,0,1,1,1,1,5824.87,36615.8,10777.8,1,1,1,1,0,0.136866,-1,0
12425,124,1,25,2,1228.97,1,1,0,0,1,1,1,1,4882.21,35485.3,10887.3,1,1,1,1,0,0.142626,-1,0
12425,124,1,25,2,841.054,1,1,0,0,1,1,1,1,6331.79,38309,11781.3,1,1,1,1,0,0.172408,-1,0
12426,124,1,26,2,1446.99,1,1,0,0,1,1,1,1,5832.37,36624.3,10748.4,1,1,1,1,0,0.131443,-1,0
12426,124,1,26,2,1373.73,1,1,0,0,1,1,1,1,6317.54,38276.8,11703,1,1,1,1,0,0.134902,-1,0
12427,124,1,27,2,938.892,1,1,0,0,1,1,1,1,7934.1,37383,11346.4,1,1,1,1,0,0.163178,-1,0
12427,124,1,27,2,910.013,1,1,0,0,1,1,1,1,5675.22,36436.5,10894,1,1,1,1,0,0.165747,-1,0
12427,124,1,27,2,924.627,1,1,0,0,1,1,1,1,6353.77,36587,11352.1,1,1,1,1,0,0.164432,-1,0
12427,124,1,27,2,1040.66,1,1,0,0,1,1,1,1,7988.45,40794.4,12127.1,1,1,1,1,0,0.154994,-1,0
12427,124,1,27,2,1227.17,1,1,0,0,1,1,1,1,6322.71,38272.6,11700.8,1,1,1,1,0,0.142731,-1,0
12428,124,1,28,2,1051.99,1,1,0,0,1,1,1,1,7949.65,37375.9,11340.4,1,1,1,1,0,0.154158,-1,0
12428,124,1,28,3,1592.55,1,1,0,0,1,1,1,1,5661.39,36413,10837.2,1,1,1,1,0,0.125292,-1,0
12428,124,1,28,2,1441.58,1,1,0,0,1,1,1,1,6312.13,38276.9,11742.2,1,1,1,1,0,0.131689,-1,0
12428,124,1,28,2,1243.06,1,1,0,0,1,1,1,1,5271.07,39838.1,11841.3,1,1,1,1,0,0.141816,-1,0
12429,124,1,29,2,818.524,1,1,0,0,1,1,1,1,7383.65,36904.8,11096.3,1,1,1,1,0,0.174765,-1,0
12429,124,1,29,2,994.064,1,1,0,0,1,1,1,1,7946.55,37372.8,11315.4,1,1,1,1,0,0.158585,-1,0
12429,124,1,29,2,1143.22,1,1,0,0,1,1,1,1,5672.2,36409.1,10715,1,1,1,1,0,0.147879,-1,0
12430,124,1,30,2,1064.02,1,1,0,0,1,1,1,1,6348.69,36594.8,11343.6,1,1,1,1,0,0.153283,-1,0
12431,124,1,31,2,1135,1,1,0,0,1,1,1,1,5262.56,39845.8,11787.1,1,1,1,1,0,0.148413,-1,0
12432,124,1,32,2,1869.27,1,1,0,0,1,1,1,1,8120.56,38417.7,11807.3,1,1,1,1,0,0.115647,-1,0
12433,124,1,33,2,1186.46,1,1,0,0,1,1,1,1,9151.52,37545.6,11288.8,1,1,1,1,0,0.145159,-1,0
12435,124,1,35,2,933.512,1,1,0,0,1,1,1,1,6667.2,37397.8,10963.6,1,1,1,1,0,0.163648,-1,0
12438,124,1,38,2,1044,1,1,0,0,1,1,1,1,5946.57,39820.4,12073.3,1,1,1,1,0,0.154746,-1,0
12438,124,1,38,3,1648.2,1,1,0,0,1,1,1,1,3883.32,38988.7,11462.7,1,1,1,1,0,0.123159,-1,0
12439,124,1,39,2,809.544,1,1,0,0,1,1,1,1,7062.5,42088.9,12119.8,1,1,1,1,0,0.175732,-1,0
12439,124,1,39,2,1695.67,1,1,0,0,1,1,1,1,3854.79,38978.6,11401.9,1,1,1,1,0,0.121423,-1,0
12443,124,1,43,2,1400.18,1,1,0,0,1,1,1,1,9956.69,39882,11525.7,1,1,1,1,0,0.133622,-1,0
12447,124,1,47,2,616.063,1,1,0,0,1,1,1,1,8034.29,41062.4,11893.9,1,1,1,1,0,0.201445,-1,0
12449,124,1,49,2,840.536,1,1,0,0,1,1,1,1,8024.02,41044.3,11918.1,1,1,1,1,0,0.172461,-1,0
12455,124,1,55,2,761.403,1,1,0,0,1,1,1,1,7536.18,39066.4,11433,1,1,1,1,0,0.181202,-1,0
12458,124,1,58,2,1362.39,1,1,0,0,1,1,1,1,4307.35,36070.1,10894.7,1,1,1,1,0,0.135462,-1,0
12459,124,1,59,2,814.923,1,1,0,0,1,1,1,1,7526.19,39059.1,11416,1,1,1,1,0,0.175151,-1,0
12460,124,1,60,2,711.429,1,1,0,0,1,1,1,1,7508.89,39093.3,11428.4,1,1,1,1,0,0.187458,-1,0
12462,124,1,62,2,1339.15,1,1,0,0,1,1,1,1,5679.98,35769.6,10891.6,1,1,1,1,0,0.136633,-1,0
12463,124,1,63,2,1195.97,1,1,0,0,1,1,1,1,5680.23,35769.2,10902.7,1,1,1,1,0,0.14458,-1,0
12465,124,1,65,2,1554.97,1,1,0,0,1,1,1,1,4333.09,36048.9,10951.3,1,1,1,1,0,0.126797,-1,0
12466,124,1,66,2,1089.14,1,1,0,0,1,1,1,1,4305.89,36066.1,10882.5,1,1,1,1,0,0.151505,-1,0
12467,124,1,67,2,1386.03,1,1,0,0,1,1,1,1,4323.69,36062.7,10817.5,1,1,1,1,0,0.134303,-1,0
12469,124,1,69,2,1275,1,1,0,0,1,1,1,1,8104.59,34745,10508.9,1,1,1,1,0,0.140028,-1,0
12469,124,1,69,2,1289.11,1,1,0,0,1,1,1,1,4318.35,36063.6,10887.6,1,1,1,1,0,0.13926,-1,0
12470,124,1,70,2,983.341,1,1,0,0,1,1,1,1,8112.47,38581.8,11830.6,1,1,1,1,0,0.159448,-1,0
12470,124,1,70,2,1363.2,1,1,0,0,1,1,1,1,4322.44,36068,10890.7,1,1,1,1,0,0.135422,-1,0
12471,124,1,71,2,1010.32,1,1,0,0,1,1,1,1,8129.08,38578.6,11794.3,1,1,1,1,0,0.157304,-1,0
12471,124,1,71,3,2018.8,1,1,0,0,1,1,1,1,4328.23,36062.8,10871.5,1,1,1,1,0,0.111282,-1,0
12472,124,1,72,2,1194.57,1,1,0,0,1,1,1,1,8121.84,38572.1,11812.1,1,1,1,1,0,0.144666,-1,0
12472,124,1,72,2,1239.14,1,1,0,0,1,1,1,1,4320.1,36082.2,10834.4,1,1,1,1,0,0.14204,-1,0
12472,124,1,72,2,1094.09,1,1,0,0,1,1,1,1,5269.46,40576.5,11806.9,1,1,1,1,0,0.151163,-1,0
12475,124,1,75,2,1054.88,1,1,0,0,1,1,1,1,7082.92,38735.4,11860.6,1,1,1,1,0,0.153946,-1,0
12476,124,1,76,2,1184.22,1,1,0,0,1,1,1,1,5897.46,36269.4,10578.7,1,1,1,1,0,0.145296,-1,0
12476,124,1,76,2,1123.17,1,1,0,0,1,1,1,1,7105.03,38727.5,11919.2,1,1,1,1,0,0.149193,-1,0
12477,124,1,77,3,1278.81,1,1,0,0,1,1,1,1,5874.64,36246.7,10570.5,1,1,1,1,0,0.139819,-1,0
12479,124,1,79,2,1490.17,1,1,0,0,1,1,1,1,5548.43,35500.5,10835.7,1,1,1,1,0,0.129524,-1,0
12480,124,1,80,2,1560.56,1,1,0,0,1,1,1,1,5571.49,35521.9,10911.7,1,1,1,1,0,0.12657,-1,0
12481,124,1,81,2,1080.17,1,1,0,0,1,1,1,1,5350.69,38313,11779.5,1,1,1,1,0,0.152133,-1,0
12481,124,1,81,2,1046.22,1,1,0,0,1,1,1,1,3491.54,39572.1,11569.5,1,1,1,1,0,0.154582,-1,0
12482,124,1,82,2,1094.97,1,1,0,0,1,1,1,1,3494.63,39561.3,11559.9,1,1,1,1,0,0.151101,-1,0
12483,124,1,83,2,897.956,1,1,0,0,1,1,1,1,3473.47,39565.9,11478.1,1,1,1,1,0,0.166856,-1,0
12484,124,1,84,2,1206.01,1,1,0,0,1,1,1,1,7718.81,39848.2,12122.6,1,1,1,1,0,0.143977,-1,0
12485,124,1,85,2,1219.56,1,1,0,0,1,1,1,1,7707.47,39856.4,12222.7,1,1,1,1,0,0.143176,-1,0
12487,124,1,87,2,1376.7,1,1,0,0,1,1,1,1,7282.49,35982.6,10903,1,1,1,1,0,0.134756,-1,0
12488,124,1,88,2,1137.5,1,1,0,0,1,1,1,1,4994.66,40700.7,11944.8,1,1,1,1,0,0.14825,-1,0
12489,124,1,89,2,1170.67,1,1,0,0,1,1,1,1,6269.46,40079.2,11869.2,1,1,1,1,0,0.146135,-1,0
12490,124,1,90,2,1249.05,1,1,0,0,1,1,1,1,4932.62,40677.8,11833.1,1,1,1,1,0,0.141475,-1,0
12490,124,1,90,2,1102.23,1,1,0,0,1,1,1,1,3849.77,39460.9,11723.1,1,1,1,1,0,0.150603,-1,0
12491,124,1,91,2,1072.34,1,1,0,0,1,1,1,1,8952.62,39949.2,11798,1,1,1,1,0,0.152687,-1,0
12492,124,1,92,2,1250.12,1,1,0,0,1,1,1,1,8936.09,36217.8,10868.7,1,1,1,1,0,0.141415,-1,0
12492,124,1,92,2,950.345,1,1,0,0,1,1,1,1,8942.07,39953.3,11847.6,1,1,1,1,0,0.162192,-1,0
